ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,is_cancelled_disputed,price_cap_ratio,is_price_mismatch_severe,is_price_below_msrp,is_qty_outlier,is_price_outlier,anomaly_count,is_any_anomaly,is_multi_flagged,severity_score,severity_level
10262,49,100.0,9,6567.96,2004-06-24,Cancelled,2,6,2004,Planes,157,S18_1662,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,True,1.3404,False,False,False,False,1,True,False,2,Medium
10262,32,84.3,15,2697.6,2004-06-24,Cancelled,2,6,2004,Ships,86,S18_3029,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,True,1.0,False,False,False,False,1,True,False,2,Medium
10162,29,100.0,9,5176.5,2003-10-18,Shipped,4,10,2003,Vintage Cars,170,S18_1749,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium,False,1.785,True,True,False,False,2,True,True,2,Medium
10182,44,100.0,10,7554.8,2003-11-12,Shipped,4,11,2003,Vintage Cars,170,S18_1749,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Large,False,1.717,True,True,False,False,2,True,True,2,Medium
10167,46,73.12,7,3363.52,2003-10-23,Cancelled,4,10,2003,Ships,86,S18_3029,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,True,1.0,False,False,False,False,1,True,False,2,Medium
10407,41,100.0,12,6386.16,2005-04-22,On Hold,2,4,2005,Classic Cars,132,S18_2870,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Medium,True,1.5576,False,False,False,False,1,True,False,2,Medium
10347,21,100.0,6,4815.3,2004-11-29,Shipped,4,11,2004,Vintage Cars,168,S18_2795,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,False,2.293,True,True,False,False,2,True,True,2,Medium
10253,37,100.0,2,5177.04,2004-06-01,Cancelled,2,6,2004,Classic Cars,132,S18_2870,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,True,1.3992,False,False,False,False,1,True,False,2,Medium
10253,23,83.93,9,1930.39,2004-06-01,Cancelled,2,6,2004,Classic Cars,77,S18_1889,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,True,1.0,False,False,False,False,1,True,False,2,Medium
10344,45,100.0,1,7650.0,2004-11-25,Shipped,4,11,2004,Vintage Cars,170,S18_1749,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Large,False,1.7,True,True,False,False,2,True,True,2,Medium
10248,21,73.98,1,1553.58,2004-05-07,Cancelled,2,5,2004,Ships,86,S18_3029,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small,True,1.0,False,False,False,False,1,True,False,2,Medium
10100,30,100.0,3,5151.0,2003-01-06,Shipped,1,1,2003,Vintage Cars,170,S18_1749,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Medium,False,1.717,True,True,False,False,2,True,True,2,Medium
10288,32,100.0,5,5875.2,2004-09-01,Shipped,3,9,2004,Vintage Cars,170,S18_1749,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,False,1.836,True,True,False,False,2,True,True,2,Medium
10241,41,100.0,2,7597.3,2004-04-13,Shipped,2,4,2004,Vintage Cars,170,S18_1749,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Large,False,1.853,True,True,False,False,2,True,True,2,Medium
10214,30,100.0,7,5967.0,2004-01-26,Shipped,1,1,2004,Vintage Cars,170,S18_1749,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium,False,1.989,True,True,False,False,2,True,True,2,Medium
10204,33,100.0,4,5890.5,2003-12-02,Shipped,4,12,2003,Vintage Cars,170,S18_1749,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,False,1.785,True,True,False,False,2,True,True,2,Medium
10304,20,100.0,14,3577.6,2004-10-11,Shipped,4,10,2004,Vintage Cars,168,S18_2795,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium,False,1.7888,True,True,False,False,2,True,True,2,Medium
10289,43,100.0,3,8272.34,2004-09-03,Shipped,3,9,2004,Vintage Cars,168,S18_2795,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Large,False,1.9238,True,True,False,False,2,True,True,2,Medium
10280,22,100.0,10,4455.0,2004-08-17,Shipped,3,8,2004,Vintage Cars,168,S18_2795,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium,False,2.025,True,True,False,False,2,True,True,2,Medium
10227,29,100.0,4,5579.02,2004-03-02,Shipped,1,3,2004,Vintage Cars,168,S18_2795,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,False,1.9238,True,True,False,False,2,True,True,2,Medium
10214,50,100.0,1,9534.5,2004-01-26,Shipped,1,1,2004,Vintage Cars,168,S18_2795,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Large,False,1.9069,True,True,False,False,2,True,True,2,Medium
10205,40,100.0,3,7492.4,2003-12-03,Shipped,4,12,2003,Vintage Cars,168,S18_2795,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,False,1.8731,True,True,False,False,2,True,True,2,Medium
10149,23,100.0,5,4230.62,2003-09-12,Shipped,3,9,2003,Vintage Cars,168,S18_2795,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,Medium,False,1.8394,True,True,False,False,2,True,True,2,Medium
10406,48,100.0,2,7169.28,2005-04-15,Disputed,2,4,2005,Classic Cars,142,S18_1984,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Large,True,1.4936,False,False,False,False,1,True,False,2,Medium
10331,30,32.47,8,974.1,2004-11-17,Shipped,4,11,2004,Classic Cars,142,S18_1984,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Small,False,1.0000000000000002,False,True,False,True,2,True,True,2,Medium
10253,33,100.0,4,4459.62,2004-06-01,Cancelled,2,6,2004,Classic Cars,142,S18_1984,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,True,1.3514,False,False,False,False,1,True,False,2,Medium
10312,48,100.0,17,8078.4,2004-10-21,Shipped,4,10,2004,Vintage Cars,170,S18_1749,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Large,False,1.6829999999999998,True,True,False,False,2,True,True,2,Medium
10302,43,100.0,1,7310.0,2003-10-06,Shipped,4,10,2003,Vintage Cars,170,S18_1749,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Large,False,1.7,True,True,False,False,2,True,True,2,Medium
10125,34,100.0,2,6483.46,2003-05-21,Shipped,2,5,2003,Vintage Cars,168,S18_2795,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,False,1.9069,True,True,False,False,2,True,True,2,Medium
10139,41,100.0,8,7956.46,2003-07-16,Shipped,3,7,2003,Vintage Cars,168,S18_2795,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Large,False,1.9406,True,True,False,False,2,True,True,2,Medium
10334,34,61.38,1,2086.92,2004-11-19,On Hold,4,11,2004,Trucks and Buses,60,S18_2432,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Small,True,1.0,False,False,False,False,1,True,False,2,Medium
10417,36,61.18,6,2202.48,2005-05-13,Disputed,2,5,2005,Motorcycles,60,S18_2625,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,True,1.0,False,False,False,False,1,True,False,2,Medium
10334,46,100.0,6,5814.86,2004-11-19,On Hold,4,11,2004,Trucks and Buses,122,S18_2319,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,True,1.2641,False,False,False,False,1,True,False,2,Medium
10407,42,72.65,1,3051.3,2005-04-22,On Hold,2,4,2005,Vintage Cars,60,S18_2248,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Medium,True,1.0,False,False,False,False,1,True,False,2,Medium
10248,32,75.89,4,2428.48,2004-05-07,Cancelled,2,5,2004,Ships,72,S700_2610,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small,True,1.0,False,False,False,False,1,True,False,2,Medium
10401,42,76.03,3,3193.26,2005-04-03,On Hold,2,4,2005,Planes,84,S18_2581,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Medium,True,1.0,False,False,False,False,1,True,False,2,Medium
10262,33,90.75,6,2994.75,2004-06-24,Cancelled,2,6,2004,Planes,99,S700_2466,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,True,1.0,False,False,False,False,1,True,False,2,Medium
10415,32,95.95,4,3070.4,2005-05-09,Disputed,2,5,2005,Ships,90,S700_2047,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium,True,1.0,False,False,False,False,1,True,False,2,Medium
10262,44,94.14,13,4142.16,2004-06-24,Cancelled,2,6,2004,Ships,90,S700_2047,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,True,1.0,False,False,False,False,1,True,False,2,Medium
10167,29,100.0,5,2940.02,2003-10-23,Cancelled,4,10,2003,Ships,90,S700_2047,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,True,1.0138,False,False,False,False,1,True,False,2,Medium
10414,34,100.0,13,3533.62,2005-05-06,On Hold,2,5,2005,Ships,86,S700_1938,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Medium,True,1.0393,False,False,False,False,1,True,False,2,Medium
10357,32,100.0,10,5691.84,2004-12-10,Shipped,4,12,2004,Classic Cars,214,S10_1949,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,False,1.7787,True,True,False,False,2,True,True,2,Medium
10312,48,100.0,3,11623.7,2004-10-21,Shipped,4,10,2004,Classic Cars,214,S10_1949,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Large,False,2.421604166666667,True,True,False,False,2,True,True,2,Medium
10167,46,70.11,10,3225.06,2003-10-23,Cancelled,4,10,2003,Ships,72,S700_2610,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,True,1.0,False,False,False,False,1,True,False,2,Medium
10304,47,100.0,6,10172.7,2004-10-11,Shipped,4,10,2004,Classic Cars,214,S10_1949,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Large,False,2.164404255319149,True,True,False,False,2,True,True,2,Medium
10401,28,72.55,11,2031.4,2005-04-03,On Hold,2,4,2005,Planes,74,S700_4002,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Small,True,1.0000000000000002,False,False,False,False,1,True,False,2,Medium
10414,27,90.37,8,2439.99,2005-05-06,On Hold,2,5,2005,Ships,99,S700_3962,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Small,True,0.9999999999999998,False,False,False,False,1,True,False,2,Medium
10262,35,71.07,7,2487.45,2004-06-24,Cancelled,2,6,2004,Planes,74,S700_4002,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,True,1.0,False,False,False,False,1,True,False,2,Medium
10167,28,100.0,14,3003.0,2003-10-23,Cancelled,4,10,2003,Ships,99,S700_3962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,True,1.0725,False,False,False,False,1,True,False,2,Medium
10414,28,100.0,7,3029.04,2005-05-06,On Hold,2,5,2005,Ships,100,S700_3505,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Medium,True,1.0818,False,False,False,False,1,True,False,2,Medium
10248,30,100.0,7,3245.4,2004-05-07,Cancelled,2,5,2004,Ships,100,S700_3505,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium,True,1.0818,False,False,False,False,1,True,False,2,Medium
10248,35,90.37,8,3162.95,2004-05-07,Cancelled,2,5,2004,Ships,99,S700_3962,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium,True,1.0,False,False,False,False,1,True,False,2,Medium
10167,24,100.0,13,2812.8,2003-10-23,Cancelled,4,10,2003,Ships,100,S700_3505,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,True,1.1720000000000002,False,False,False,False,1,True,False,2,Medium
10262,27,76.0,5,2052.0,2004-06-24,Cancelled,2,6,2004,Planes,80,S700_3167,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,True,1.0,False,False,False,False,1,True,False,2,Medium
10150,45,100.0,8,10993.5,2003-09-19,Shipped,3,9,2003,Classic Cars,214,S10_1949,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Large,False,2.443,True,True,False,False,2,True,True,2,Medium
10140,37,100.0,11,7374.1,2003-07-24,Shipped,3,7,2003,Classic Cars,214,S10_1949,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Large,False,1.993,True,True,False,False,2,True,True,2,Medium
10126,38,100.0,11,7329.06,2003-05-28,Shipped,2,5,2003,Classic Cars,214,S10_1949,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Large,False,1.9287,True,True,False,False,2,True,True,2,Medium
10112,29,100.0,1,7209.11,2003-03-24,Shipped,1,3,2003,Classic Cars,214,S10_1949,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Large,False,2.4859,True,True,False,False,2,True,True,2,Medium
10103,26,100.0,11,5404.62,2003-01-29,Shipped,1,1,2003,Classic Cars,214,S10_1949,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,False,2.0787,True,True,False,False,2,True,True,2,Medium
10417,66,100.0,2,7516.08,2005-05-13,Disputed,2,5,2005,Motorcycles,95,S10_1678,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,True,1.1388,False,False,False,False,1,True,False,2,Medium
10341,41,100.0,9,7737.93,2004-11-24,Shipped,4,11,2004,Motorcycles,95,S10_1678,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Large,False,1.8873,True,False,False,False,1,True,False,1,Low
10322,40,100.0,1,6000.4,2004-11-04,Shipped,4,11,2004,Classic Cars,214,S10_1949,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Medium,False,1.5001,False,True,False,False,1,True,False,1,Low
10333,26,100.0,3,3003.0,2004-11-18,Shipped,4,11,2004,Classic Cars,214,S10_1949,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,Medium,False,1.155,False,True,False,False,1,True,False,1,Low
10347,30,100.0,1,3944.7,2004-11-29,Shipped,4,11,2004,Classic Cars,214,S10_1949,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,False,1.3149,False,True,False,False,1,True,False,1,Low
10327,20,100.0,7,3469.2,2004-11-10,Resolved,4,11,2004,Ships,86,S700_1938,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,False,1.7346,True,False,False,False,1,True,False,1,Low
10361,24,45.39,14,1089.36,2004-12-17,Shipped,4,12,2004,Ships,90,S700_2047,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,False,0.9999999999999998,False,True,False,False,1,True,False,1,Low
10367,45,100.0,4,8884.8,2005-01-12,Resolved,1,1,2005,Vintage Cars,60,S18_2248,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Large,False,1.9744,True,False,False,False,1,True,False,1,Low
10324,33,37.48,10,1236.84,2004-11-05,Shipped,4,11,2004,Trucks and Buses,122,S18_2319,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10358,20,36.42,11,728.4,2004-12-10,Shipped,4,12,2004,Trucks and Buses,122,S18_2319,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10370,22,100.0,5,3949.0,2005-01-20,Shipped,1,1,2005,Trucks and Buses,122,S18_2319,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,False,1.795,True,False,False,False,1,True,False,1,Low
10322,50,100.0,6,12536.5,2004-11-04,Shipped,4,11,2004,Vintage Cars,127,S18_2325,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Large,False,2.5073,True,False,False,False,1,True,False,1,Low
10332,35,64.69,8,2264.15,2004-11-17,Shipped,4,11,2004,Vintage Cars,127,S18_2325,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10389,39,100.0,5,6981.0,2005-03-03,Shipped,1,3,2005,Motorcycles,60,S18_2625,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,False,1.79,True,False,False,False,1,True,False,1,Low
10101,26,100.0,1,3773.38,2003-01-09,Shipped,1,1,2003,Vintage Cars,168,S18_2795,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium,False,1.4513,False,True,False,False,1,True,False,1,Low
10110,31,100.0,1,5074.39,2003-03-18,Shipped,1,3,2003,Vintage Cars,168,S18_2795,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,False,1.6369,False,True,False,False,1,True,False,1,Low
10350,26,75.47,5,1962.22,2004-12-02,Shipped,4,12,2004,Classic Cars,136,S10_4757,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10337,25,48.05,8,1201.25,2004-11-21,Shipped,4,11,2004,Classic Cars,136,S10_4757,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10325,47,64.93,6,3051.71,2004-11-05,Shipped,4,11,2004,Classic Cars,136,S10_4757,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,False,1.0,False,True,False,False,1,True,False,1,Low
10388,21,86.77,7,1822.17,2005-03-03,Shipped,1,3,2005,Motorcycles,193,S10_4698,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Small,False,1.0000000000000002,False,True,False,False,1,True,False,1,Low
10362,22,100.0,4,3664.1,2005-01-05,Shipped,1,1,2005,Motorcycles,193,S10_4698,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium,False,1.6655,False,True,False,False,1,True,False,1,Low
10339,39,76.67,3,2990.13,2004-11-23,Shipped,4,11,2004,Motorcycles,193,S10_4698,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10331,20,100.0,5,3657.8,2004-11-17,Shipped,4,11,2004,Motorcycles,81,S50_4713,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium,False,1.8289,True,False,False,False,1,True,False,1,Low
10395,45,100.0,3,8977.05,2005-03-17,Shipped,1,3,2005,Trains,58,S50_1514,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Large,False,1.9949,True,False,False,False,1,True,False,1,Low
10371,48,56.55,10,2714.4,2005-01-23,Shipped,1,1,2005,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,False,1.0000000000000002,False,True,False,False,1,True,False,1,Low
10390,45,48.98,12,2204.1,2005-03-04,Shipped,1,3,2005,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10324,48,100.0,4,8209.44,2004-11-05,Shipped,4,11,2004,Trucks and Buses,64,S32_3522,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Large,False,1.7103000000000002,True,False,False,False,1,True,False,1,Low
10383,44,36.07,8,1587.08,2005-02-22,Shipped,1,2,2005,Trains,62,S32_3207,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10359,22,100.0,1,4301.22,2004-12-15,Shipped,4,12,2004,Trains,62,S32_3207,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,False,1.9551,True,False,False,False,1,True,False,1,Low
10325,28,100.0,2,5377.4,2004-11-05,Shipped,4,11,2004,Trains,62,S32_3207,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,False,1.9205,True,False,False,False,1,True,False,1,Low
10359,36,100.0,3,6358.68,2004-12-15,Shipped,4,12,2004,Trucks and Buses,54,S32_2509,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,False,1.7663,True,False,False,False,1,True,False,1,Low
10325,38,100.0,3,8844.12,2004-11-05,Shipped,4,11,2004,Trucks and Buses,54,S32_2509,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Large,False,2.3274000000000004,True,False,False,False,1,True,False,1,Low
10390,26,78.11,7,2030.86,2005-03-04,Shipped,1,3,2005,Vintage Cars,168,S18_2795,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10380,21,47.18,8,990.78,2005-02-16,Shipped,1,2,2005,Vintage Cars,168,S18_2795,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10367,32,94.79,7,3033.28,2005-01-12,Resolved,1,1,2005,Vintage Cars,168,S18_2795,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Medium,False,1.0,False,True,False,False,1,True,False,1,Low
10356,30,100.0,1,4462.2,2004-12-09,Shipped,4,12,2004,Vintage Cars,168,S18_2795,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium,False,1.4873999999999998,False,True,False,False,1,True,False,1,Low
10148,25,100.0,12,4232.0,2003-09-11,Shipped,3,9,2003,Classic Cars,142,S18_1984,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,False,1.6928,True,False,False,False,1,True,False,1,Low
